wafer_id,x,y,hbin,sbin,test_000,test_001,test_002,test_003,test_004,test_005,test_006,test_007,test_008,test_009,test_010,test_011,test_012,test_013,test_014,test_015,test_016,test_017,test_018,test_019
W01,0,-5,1,1,51.6394,56.1298,63.5766,61.4119,73.8775,69.1584,82.5458,88.0371,88.6829,92.6598,55.1028,51.4243,60.5702,62.1152,73.2949,75.092,77.4898,92.9561,93.5531,91.6272
W01,1,-5,1,1,47.8439,54.8072,62.0979,64.3947,69.7057,74.2728,84.5269,87.4339,91.155,97.0259,52.5445,55.5649,63.8174,66.4251,65.8146,74.2935,79.3322,85.5255,89.8873,93.7462
W01,2,-5,1,1,47.5187,59.0973,59.9846,71.4147,68.9449,71.9596,82.221,82.5286,90.328,91.7915,49.9066,57.6157,58.9331,67.4476,74.5371,74.5046,82.6024,80.1603,88.5612,89.4823
W01,3,-5,1,1,43.5378,52.3726,61.2007,65.7367,70.6917,75.548,78.7663,81.8764,92.136,98.328,49.5048,59.4776,57.9394,59.6252,74.3559,72.4032,78.7726,81.1042,86.1667,97.5821
W01,4,-5,1,1,59.4912,56.7733,62.0606,66.8635,70.5648,71.975,76.4484,84.6266,88.5046,93.5765,50.9131,48.6202,58.3425,64.8414,76.0933,74.8082,77.6921,86.0314,91.5047,89.9667
W01,5,-5,3,3,54.439,56.0735,63.9107,64.2451,64.9382,72.3655,81.9235,84.5848,93.6601,96.7542,46.1892,53.9585,57.7461,61.2048,70.0084,69.9678,85.6246,82.3904,87.2513,86.715
W01,6,-5,1,1,51.4028,54.3619,58.9,64.3905,70.4201,78.9166,83.015,79.677,86.612,94.9032,46.9478,53.1283,58.4595,63.2791,70.4322,74.7389,79.1446,81.1776,98.8424,93.6139
W01,7,-5,1,1,50.5946,53.7302,56.9183,63.9973,70.2406,81.3917,78.7675,83.2482,91.2479,89.2489,48.2277,49.9799,60.5968,64.8617,75.377,80.3785,78.7406,88.0715,93.2159,96.0406
W01,8,-5,1,1,48.1198,48.0453,58.0975,62.6903,66.8833,74.337,76.8105,81.2727,88.392,97.6022,52.3178,55.0172,66.0038,68.6072,67.5437,77.2654,77.1267,84.7258,84.0778,94.189
W01,9,-5,1,1,56.5494,55.9117,59.7447,82.5,74.8902,77.7522,77.3691,86.9692,92.786,94.822,47.5744,71.5,63.0555,82.5,70.7498,71.891,76.4465,88.1201,110.0,93.2605
W01,10,-5,1,1,52.4844,55.6385,77.0,82.5,79.7123,70.6717,77.0788,86.8866,83.6356,94.9112,48.4399,51.8275,55.8888,66.9963,65.8549,93.5,78.1557,88.0986,93.1318,97.7205
W01,11,-5,1,1,45.5383,51.4417,60.2483,63.115,72.1653,74.7967,99.0,78.4316,92.4332,93.0951,50.0849,54.1295,77.0,64.0889,73.8038,74.3325,80.236,81.1923,91.2956,98.6906
W01,-11,-4,2,2,49.6197,71.5,58.5091,65.2282,69.4129,73.5636,78.5792,84.5391,83.2589,95.0769,51.4901,53.1582,57.5385,64.7588,73.2085,73.6159,75.3967,87.8006,86.7607,98.6121
W01,-10,-4,1,1,49.0501,57.474,64.2323,66.4374,71.159,72.7665,81.9839,89.5232,110.0,115.5,45.6236,51.2549,56.6093,82.5,67.0653,71.5374,76.9741,81.6461,90.1303,94.1268
W01,-9,-4,1,1,49.774,57.9583,56.2295,63.8305,66.865,72.6851,74.2149,84.5288,90.1064,95.3184,54.3606,59.6546,57.529,63.8302,69.9479,76.8223,77.806,89.2701,86.3923,95.0391
W01,-8,-4,1,1,49.5748,55.4994,62.932,60.2353,70.3391,78.1896,79.506,86.2978,93.1709,95.6746,49.5759,54.2391,55.2483,67.3084,71.8661,69.3379,78.3521,90.5654,95.1555,100.0383
W01,-7,-4,1,1,48.0706,54.1167,66.2742,68.4431,69.9293,73.8888,80.9939,83.512,89.1714,95.4147,47.6138,52.4267,62.6604,61.2605,71.3901,74.0769,78.8976,83.8498,89.8348,93.8401
W01,-6,-4,1,1,45.9909,55.3311,58.7489,63.9295,72.7562,76.5186,79.4687,89.6253,87.3491,97.267,50.7726,55.3855,57.8927,63.1385,71.4787,73.8403,82.8372,81.7692,87.6909,94.4495
W01,-5,-4,1,1,50.6883,57.3534,62.182,65.6851,71.9838,77.1311,78.0696,85.1213,90.7544,94.5813,47.1417,56.774,62.5591,71.5624,70.3323,74.5277,83.1495,80.1239,94.485,91.5417
W01,-4,-4,1,1,51.1931,56.4935,64.4211,64.2188,73.1492,76.9004,80.5241,82.5825,90.533,91.0627,49.0081,56.8221,63.42,68.9738,72.4222,74.8414,78.1774,83.9135,88.146,93.6152
W01,-3,-4,1,1,50.398,57.3588,58.0355,70.1397,73.253,80.5531,85.5098,86.8186,96.5774,95.4402,50.7467,50.7483,59.7049,63.6725,67.3394,74.2671,79.4924,83.4393,86.4878,91.0212
W01,-2,-4,1,1,49.1872,54.536,61.9115,62.7792,69.1803,69.6225,81.6634,81.9464,90.9724,100.8908,50.4839,52.9242,67.8687,61.548,69.0455,73.8441,82.5829,89.5281,89.0028,93.0102
W01,-1,-4,1,1,47.9442,60.3408,62.6329,59.6034,67.5056,75.8187,80.3835,82.8385,94.4354,89.3922,51.0793,51.9431,64.7862,70.0799,71.3133,69.0509,81.1128,87.7169,91.5905,94.8938
W01,0,-4,1,1,50.3684,56.4376,59.6417,66.5168,70.9035,74.5229,82.309,88.027,89.3946,91.0422,47.7958,57.531,56.2236,64.6619,70.7023,74.5921,82.9356,86.493,95.5135,95.5542
W01,1,-4,1,1,52.9418,57.0433,56.8615,66.4328,62.3131,75.1916,74.6719,77.467,87.9533,102.2925,52.3899,55.4153,56.1811,60.85,69.9275,73.3339,80.1686,85.4953,87.4647,94.241
W01,2,-4,1,1,47.6546,55.8885,59.3318,68.2973,70.2728,73.7438,83.7583,82.5141,90.7995,95.8739,49.2337,53.4681,56.4457,65.1503,67.5472,79.0808,79.309,83.8122,92.4823,91.3303
W01,3,-4,1,1,41.9158,52.036,64.0656,66.4515,68.2117,78.0761,77.4054,85.4798,85.0799,95.9169,49.5689,54.3725,63.6929,70.4784,65.6618,73.1219,76.3648,89.9603,93.3534,95.6321
W01,4,-4,1,1,55.2634,52.7955,61.3539,68.7002,71.1429,75.6459,80.6104,80.1074,87.1005,94.4673,46.606,50.9116,64.7687,64.2344,78.6677,74.2208,74.5244,82.6199,93.1765,90.7153
W01,5,-4,1,1,44.5102,50.5462,66.6442,61.4309,66.9242,82.516,79.3034,86.4647,92.608,89.6617,52.2857,55.4648,57.2415,60.4609,64.5799,77.3997,80.1399,90.0848,91.5041,94.4555
W01,6,-4,1,1,48.9787,62.2847,60.794,70.5752,65.0805,73.4218,81.2429,87.9326,89.6694,89.6439,47.7116,54.253,59.8686,64.5562,70.458,80.4544,80.9773,84.4212,92.1141,97.15
W01,7,-4,1,1,49.616,52.564,60.4697,62.3509,69.3508,79.0735,76.8798,83.4334,89.8969,93.2255,44.9746,55.4922,59.0614,61.2907,71.0264,75.9457,88.0811,83.532,91.8334,97.4349
W01,8,-4,1,1,50.6792,55.5777,57.4262,65.7353,64.9112,75.3297,81.2116,82.4333,87.9077,92.6204,50.1744,53.874,59.6527,64.1435,70.4217,77.6487,80.3788,86.7359,93.884,94.5745
W01,9,-4,1,1,47.2164,52.2503,65.6415,66.105,72.0223,77.9784,78.7429,83.0401,89.9044,96.1765,51.2182,58.1877,58.9251,67.2687,74.1653,79.2934,81.2492,86.0789,89.5614,95.4662
W01,10,-4,1,1,53.1259,59.5032,77.0,82.5,70.4944,93.5,79.3475,87.4391,98.5799,93.9934,66.0,58.1506,77.0,65.8319,64.9135,76.7947,85.9644,89.2927,91.9928,93.7487
W01,11,-4,1,1,48.8051,50.4737,59.0238,69.1563,70.9296,77.0096,78.9531,84.9455,90.4423,96.1948,51.7838,59.7928,61.5051,67.527,74.2294,93.5,79.2642,104.5,88.7795,97.7665
W01,-12,-3,1,1,47.2164,58.0491,77.0,66.0488,66.3609,74.3685,79.022,104.5,90.6137,95.9621,52.0718,52.5388,59.6545,67.0877,88.0,72.704,80.4204,104.5,93.2854,94.5922
W01,-11,-3,1,1,51.024,52.3488,58.8295,60.4505,68.2003,76.6457,99.0,104.5,83.7307,96.3129,42.5558,56.0126,61.3774,61.8299,72.5383,70.615,81.7803,90.2738,110.0,99.8352
W01,-10,-3,1,1,66.0,55.9924,59.407,62.8849,65.9278,84.044,77.015,83.5266,88.7799,91.7438,51.1231,54.5218,55.8307,67.9504,66.5332,76.1022,82.7123,84.2433,87.3233,115.5
W01,-9,-3,1,1,48.9974,54.9511,55.9827,70.2836,69.3045,74.3794,75.6771,80.3138,92.2918,95.6528,45.5344,55.6416,56.6041,62.896,70.7417,68.0431,86.134,84.1224,94.1128,98.712
W01,-8,-3,1,1,47.3156,56.8802,58.8958,66.7939,68.4029,77.3151,80.2886,82.9896,90.4123,95.4466,42.9126,57.2664,61.0485,67.7191,72.2623,80.34,84.9773,81.9051,86.7644,92.7385
W01,-7,-3,1,1,54.9866,57.7434,60.7082,61.081,67.725,79.6175,81.2171,86.0055,93.3175,89.7116,54.5456,49.6477,61.5273,66.5914,70.2914,76.7144,73.2349,86.5107,86.1284,93.1109
W01,-6,-3,1,1,45.8492,57.9741,60.32,65.658,65.6612,74.0248,85.0115,81.3357,87.2248,98.0917,48.8031,54.5422,60.3045,63.1833,68.3528,73.5662,81.8934,79.5014,91.1241,92.0442
W01,-5,-3,1,1,52.8138,52.2494,64.6975,60.3943,68.6488,74.0208,73.2818,81.4278,94.0284,89.5812,49.6575,54.2907,57.7703,65.2024,68.5478,74.1307,77.7378,82.7616,92.7086,91.4531
W01,-4,-3,1,1,49.5003,55.6824,59.1751,60.7504,70.4028,80.9138,82.511,84.2961,92.551,93.1794,47.7543,57.4386,62.0737,62.6151,67.6049,69.6003,78.1147,87.4547,87.7404,96.7024
W01,-3,-3,1,1,45.8863,53.0641,56.99,67.6451,70.0692,76.5727,76.5268,84.5843,89.9905,92.6172,53.2081,54.709,56.0374,64.3677,73.9989,74.1387,80.6685,83.7863,87.8442,94.8299
W01,-2,-3,1,1,49.9979,59.7259,59.6331,60.9979,63.5522,74.6216,80.5715,82.6945,94.2497,91.9419,49.8616,58.7223,67.3395,67.7584,67.4202,70.3282,79.6347,92.7198,91.2226,92.9779
W01,-1,-3,1,1,52.6843,57.2048,63.0675,62.1847,74.1281,73.9816,75.6431,81.7336,84.5227,88.026,53.0101,52.1465,55.3635,66.3841,77.3989,70.6041,83.8313,83.1891,86.663,94.2166
W01,0,-3,1,1,46.3721,56.4636,65.2976,65.6437,67.7267,74.6772,86.0852,84.2066,88.8643,98.3288,49.0917,59.4488,56.0412,69.0257,72.5413,73.8446,76.7121,87.4761,92.1059,98.9825
W01,1,-3,1,1,46.3036,57.1144,59.4231,61.4652,70.1252,76.2473,77.6539,82.1743,83.5321,93.5618,51.0872,58.4887,60.9115,66.4915,63.0779,68.1169,79.2225,82.5639,88.8576,93.0819
W01,2,-3,1,1,48.9493,52.5956,63.9764,60.7797,67.8764,77.5262,77.047,87.637,93.557,96.9867,49.9589,51.6655,57.2554,65.6705,67.6138,75.4868,77.807,82.9923,90.2425,94.9298
W01,3,-3,1,1,51.6753,52.8996,64.555,66.8374,72.2834,79.7107,81.3873,85.8253,92.9755,95.1159,50.4095,53.2364,61.8127,67.8401,65.74,67.745,82.8576,86.2093,90.3918,97.5808
W01,4,-3,1,1,49.3816,51.8518,62.8086,67.2207,70.2578,73.3511,84.2248,84.3946,85.3895,88.3421,52.9198,51.5389,58.0976,61.7011,67.4334,76.2088,78.5498,79.9069,92.4322,97.6155
W01,5,-3,1,1,49.2401,55.0424,65.9001,63.5123,64.7097,73.7735,77.0019,81.4141,91.3926,95.5893,50.2899,53.6546,58.5129,63.613,73.7755,75.5875,77.1342,84.7139,91.1712,97.8976
W01,6,-3,1,1,47.9922,54.4281,64.8454,66.7734,72.7063,74.1348,83.5196,89.0496,86.3115,93.0455,52.2907,57.836,61.879,68.1157,68.6515,75.6416,73.5649,83.705,91.2259,100.0757
W01,7,-3,1,1,48.8899,55.2946,60.0037,60.68,70.5906,78.9148,83.1863,86.7991,88.0217,91.6807,50.9691,57.3304,60.5096,65.392,70.3177,78.6332,80.1517,87.2282,92.0187,97.3467
W01,8,-3,1,1,48.4245,55.1835,60.5652,67.1895,74.377,79.3242,76.8083,85.4034,86.3697,93.9193,45.3377,54.7992,61.5588,64.8351,70.9533,79.0193,80.8906,85.3231,88.939,96.3938
W01,9,-3,1,1,56.1975,51.4876,55.8294,62.0918,71.6204,71.957,80.3249,86.9772,92.4172,90.203,49.6837,54.9537,56.4752,63.2497,64.7954,71.6053,79.1588,88.2718,89.3699,95.9606
W01,10,-3,1,1,66.0,55.2536,60.1214,61.4259,69.065,79.4447,81.1965,84.1934,98.0573,92.5445,56.5402,55.2117,59.6033,68.1677,88.0,75.3619,87.0045,86.1188,110.0,91.6146
W01,11,-3,1,1,54.4341,71.5,77.0,63.2867,68.0772,80.2433,81.5433,83.7716,110.0,91.7359,66.0,58.7636,59.9982,82.5,68.1649,76.6601,81.1798,90.3104,92.6616,93.527
W01,12,-3,1,1,46.7251,71.5,63.0972,62.0913,88.0,73.7978,99.0,82.9058,94.0146,115.5,49.2359,55.4023,57.8798,62.8204,71.2693,71.4158,79.9422,85.8252,88.746,95.6971
W01,-12,-2,1,1,51.6672,71.5,63.2255,71.134,68.2065,74.3305,78.393,83.4016,91.2537,115.5,41.0306,53.5939,63.3937,66.4008,67.2077,74.0412,78.6813,82.2955,110.0,98.4444
W01,-11,-2,2,2,45.7611,53.1866,62.028,82.5,70.4781,76.4263,83.8074,85.933,91.8391,93.4672,48.1766,50.9274,63.2513,64.3308,75.4873,93.5,82.4993,85.8686,90.6213,115.5
W01,-10,-2,1,1,43.3992,53.3772,53.2549,64.9263,69.7334,72.0028,82.5518,83.6784,86.8229,97.744,51.9273,54.1078,57.0059,68.6954,73.4704,77.5148,80.7908,85.5211,91.9875,93.3542
W01,-9,-2,1,1,52.026,54.5451,63.1624,66.3506,73.5093,76.7877,84.631,82.9364,87.5433,94.2552,51.4199,54.5772,61.7924,63.6721,65.3242,72.6318,82.3912,88.2675,89.2192,91.4554
W01,-8,-2,1,1,45.3024,54.6969,61.5773,61.4789,65.4534,75.2405,75.5515,83.7114,91.3887,93.5788,51.805,52.8132,62.0068,66.4251,67.398,75.1523,83.4632,85.8444,86.1985,95.8346
W01,-7,-2,1,1,49.3943,61.0916,60.4625,69.9328,73.2548,74.2249,81.6866,83.8261,89.6451,96.5081,46.862,54.1645,62.2462,61.3443,71.0804,72.1954,79.0585,88.9622,91.7642,94.9997
W01,-6,-2,1,1,45.5623,56.98,60.3819,70.9407,72.7084,76.7201,81.4538,80.4071,91.4218,95.3282,52.9386,50.4273,57.1989,67.4614,66.1918,80.016,84.6094,86.4674,89.7015,92.9167
W01,-5,-2,1,1,49.4397,55.8222,64.6525,67.3896,70.8797,73.5038,76.6772,86.0011,88.3095,96.4035,51.3163,56.5236,60.7906,64.9095,70.6827,70.512,79.991,84.8741,90.8624,101.2371
W01,-4,-2,1,1,55.2095,55.4955,59.9146,64.2165,70.4269,71.0983,83.7112,83.6706,88.7033,97.5704,48.2953,62.1455,60.903,69.5295,68.5743,81.3097,85.1032,86.4683,90.176,96.8463
W01,-3,-2,1,1,53.0737,56.261,64.0423,70.1971,67.3029,78.6193,78.4043,88.9755,92.6913,90.9662,44.5245,58.6318,56.654,59.1141,70.1448,76.9608,77.0376,82.0703,91.5819,93.8384
W01,-2,-2,1,1,51.7543,60.1002,64.4943,66.1026,68.6884,80.7285,77.0685,85.6165,87.9999,96.9856,54.9893,50.8652,58.7816,72.0134,70.8386,76.9971,80.5064,85.0915,89.5938,93.3767
W01,-1,-2,3,3,48.3895,54.1381,58.2524,63.4311,67.2203,71.4093,78.7875,81.4052,84.8549,94.9995,49.2387,55.6289,61.3297,64.518,67.4702,69.399,79.7907,86.8764,88.7043,95.9937
W01,0,-2,1,1,51.0123,52.9754,62.1061,64.4271,68.7007,73.4412,72.6169,86.4048,92.8295,90.2472,50.0565,57.1711,60.7943,65.305,70.4317,72.2022,81.1416,81.6616,88.6669,98.8679
W01,1,-2,1,1,52.8062,57.2803,59.7277,63.0664,68.0058,70.4353,82.0745,78.571,91.9736,93.7509,51.1545,53.0006,64.7324,59.0967,70.7972,79.0585,77.4831,81.8664,90.4319,94.4415
W01,2,-2,1,1,54.4088,59.1409,58.5596,67.816,71.6602,75.7205,82.5248,78.4476,91.2179,96.4388,45.5343,57.0314,64.6218,65.2583,69.2823,76.6513,77.9085,87.5636,89.867,94.6457
W01,3,-2,1,1,55.2167,53.133,59.6175,67.2334,67.2329,71.3328,74.9961,82.3124,85.7483,88.6319,48.3348,54.4823,56.6835,63.2667,74.0677,75.4916,76.6712,86.2968,94.1795,94.3503
W01,4,-2,1,1,49.2162,56.0869,63.2994,66.9878,70.5017,74.277,78.3354,87.1661,93.9825,96.257,55.1562,58.9316,61.1525,65.7625,69.7723,71.0106,79.189,88.3601,92.8909,95.4992
W01,5,-2,3,3,48.1973,51.6715,62.5216,60.6742,71.2882,72.3336,85.5607,81.2661,92.0107,97.7713,48.2994,56.7246,61.025,67.2592,74.0243,77.9962,81.7974,85.2713,90.8329,93.5688
W01,6,-2,1,1,42.5005,57.498,62.8131,62.9388,73.5794,76.58,82.8823,85.3081,84.6168,95.822,48.7664,57.9922,56.8578,62.7659,71.4459,77.2901,80.9383,87.7832,85.3015,93.5658
W01,7,-2,1,1,49.3808,60.8399,57.9512,67.9285,72.2603,74.0375,80.3013,86.0488,90.3461,100.1331,50.7175,56.0672,59.5693,60.8134,69.1983,74.1813,79.0291,85.3253,88.9377,97.5276
W01,8,-2,2,2,46.835,55.0958,63.8534,62.617,70.1173,73.3799,80.818,84.1744,85.9723,95.2418,48.3716,54.9659,63.5651,61.4478,69.1723,77.2342,82.3419,84.9642,88.9836,93.9191
W01,9,-2,1,1,47.4531,49.73,60.0368,63.4148,72.2193,75.4879,83.5023,86.1585,89.7435,92.0719,51.7273,54.5728,56.1542,72.2943,69.8614,71.0223,82.5392,80.0266,91.8869,98.1952
W01,10,-2,1,1,49.8003,57.3428,62.3564,63.4941,72.9684,80.5827,80.9111,85.7658,86.9781,91.5304,53.1567,53.1909,57.737,59.1303,72.9562,74.3238,83.7802,89.8891,90.9562,94.7125
W01,11,-2,1,1,47.234,54.4243,55.7173,68.2909,71.5355,76.7379,80.1337,87.1368,89.7213,94.3021,49.0176,61.8477,52.8816,65.8597,69.1023,69.7423,80.8262,104.5,89.2425,94.9047
W01,12,-2,1,1,52.5197,51.4979,60.2216,64.7117,68.8884,93.5,80.9983,104.5,88.3158,96.9568,53.1554,54.8246,77.0,60.6712,68.8716,73.8518,79.8914,80.4052,110.0,95.1957
W01,-12,-1,2,2,66.0,57.1902,62.9225,82.5,71.5579,93.5,76.7228,88.114,88.5106,96.7815,54.5223,57.1954,61.555,82.5,72.175,74.0337,82.6619,88.344,92.363,98.2237
W01,-11,-1,1,1,49.3554,55.8726,77.0,67.3737,73.7661,93.5,78.7674,89.7657,97.233,97.6923,51.1767,52.3457,61.2816,65.7903,67.3835,70.5815,74.4324,85.9298,89.588,93.3494
W01,-10,-1,1,1,51.1827,52.3423,60.4354,58.4926,71.1623,78.4978,86.0657,85.4154,90.5488,94.7944,50.5026,56.2114,57.6096,58.1363,73.6527,76.3198,82.0547,81.2492,92.6767,93.671
W01,-9,-1,1,1,52.2716,54.5413,58.5643,64.7692,67.7973,75.2799,82.7713,78.9183,90.1948,91.9416,50.4571,56.2954,62.9339,66.5615,60.4905,71.1015,78.1698,86.9588,90.8624,90.5644
W01,-8,-1,1,1,48.2873,48.1392,59.9213,62.2687,70.7272,77.8433,82.1238,86.9805,90.1549,94.8336,52.6125,47.8732,59.8225,67.9229,69.2757,76.9122,83.2552,87.0128,89.1378,92.9289
W01,-7,-1,1,1,48.6622,52.641,57.9819,66.241,70.3728,76.8519,76.3492,83.3061,89.3752,91.9696,48.963,54.6286,59.0257,58.9961,78.9971,76.8237,83.4391,80.6469,89.5574,94.669
W01,-6,-1,3,3,47.0584,56.7734,58.4986,72.4786,72.5221,75.7814,83.4266,84.1407,88.7924,93.4595,47.54,56.4836,65.2371,62.634,65.4953,74.6743,81.9259,83.749,91.5771,99.7194
W01,-5,-1,1,1,46.7882,53.2882,60.6477,65.9093,66.269,74.7829,75.3982,88.1005,85.1659,93.6896,41.4195,55.7276,55.3829,66.046,75.0352,74.6568,81.8926,86.0258,89.7467,92.4436
W01,-4,-1,1,1,46.6281,51.5701,56.2136,64.6944,66.5035,71.0549,80.4489,90.6104,90.2088,99.7344,46.3683,51.3599,59.5225,63.417,73.8494,72.9602,73.8902,81.8432,92.0138,91.2554
W01,-3,-1,1,1,46.7688,53.6475,61.0238,57.3533,68.012,73.4693,79.9469,86.553,87.7583,88.8967,48.9933,51.1464,58.6089,65.7399,71.101,73.6687,76.0145,81.2991,92.0115,93.6365
W01,-2,-1,1,1,54.7544,52.4117,59.8101,63.2249,70.1617,73.4832,85.8991,85.3158,89.2413,98.1249,47.8235,53.334,58.1629,58.2027,69.1009,71.3779,84.0052,91.5721,86.2242,95.1067
W01,-1,-1,1,1,49.5842,54.5036,54.3788,68.3489,71.9443,73.875,78.1478,90.0978,92.6637,91.4964,50.022,53.1039,61.8728,68.0483,72.4506,79.3804,81.0203,84.0206,92.2901,94.2329
W01,0,-1,1,1,52.3009,54.4616,61.65,65.6451,77.6103,79.6765,74.936,85.0689,88.7071,94.7979,54.0865,55.5474,66.2205,66.0796,70.1435,73.9852,78.9247,89.2166,89.0627,95.5302
W01,1,-1,1,1,45.55,53.8863,60.199,61.4803,66.3404,75.7957,76.3786,83.671,94.3929,92.7353,49.2443,55.8235,59.8979,66.1743,68.8844,70.9296,72.9703,83.016,81.5765,89.8634
W01,2,-1,1,1,48.7028,56.5102,56.7897,69.7481,72.6865,72.3801,82.1593,81.7062,91.0604,90.6164,48.084,55.7669,61.4145,61.2346,73.7407,76.9034,79.9251,82.8624,88.9711,98.0369
W01,3,-1,3,3,47.1967,53.4221,61.8115,66.9067,72.5379,76.9131,82.9157,84.2149,89.1974,98.7763,52.2821,53.0631,58.8436,63.7789,67.9405,75.7544,77.8527,84.5705,92.6386,100.1197
W01,4,-1,1,1,54.9153,58.2194,58.0095,61.8244,75.0652,73.7617,81.4415,81.5741,87.7953,93.7118,47.8061,53.3988,64.0204,61.219,66.7348,79.2614,80.4698,81.0224,87.6366,92.6509
W01,5,-1,1,1,49.8971,54.199,62.2471,60.9571,68.9346,78.44,82.1945,85.7068,86.8533,93.8827,44.4112,51.8624,64.3564,67.4063,68.3352,71.6193,80.399,84.9857,90.7525,94.2211
W01,6,-1,1,1,46.1514,53.0483,59.9488,70.5559,70.2243,73.9482,77.3987,86.1846,89.3427,95.9324,44.3332,55.2402,60.6314,63.8279,71.288,73.9999,81.5193,84.7446,89.5884,94.254
W01,7,-1,1,1,47.1763,52.0126,55.3823,64.0741,70.0863,78.0436,83.0483,90.2654,85.2788,93.5944,48.0284,57.7661,57.9291,66.8838,68.9609,74.481,84.5999,84.307,85.3838,93.712
W01,8,-1,1,1,43.7974,50.9378,59.7822,65.6737,66.3057,75.5615,84.3829,84.0434,87.1862,94.0053,50.2866,58.1165,58.2866,69.0932,64.9652,70.1095,79.4682,89.1492,89.6801,91.8486
W01,9,-1,1,1,49.8845,50.0678,60.8335,67.549,66.4021,77.8748,83.598,86.8435,91.0263,98.2943,53.2921,54.7021,60.6536,64.6568,69.1302,78.4304,88.5192,80.1064,91.5389,90.9552
W01,10,-1,1,1,47.8819,56.2947,57.9369,65.983,65.9289,74.1873,76.814,82.1961,87.8639,95.5011,51.6304,52.7726,56.1011,63.5826,66.2171,77.637,82.6954,89.4108,88.8427,98.6961
W01,11,-1,1,1,48.1564,71.5,77.0,65.4325,75.5332,69.6625,78.9216,84.6981,91.7291,92.0893,47.2952,54.785,62.6541,60.8616,68.4599,76.1048,78.8237,82.3124,87.8625,115.5
W01,12,-1,1,1,50.2143,55.8889,58.4619,65.9443,72.5439,77.0398,84.157,85.6694,89.6643,97.3817,50.7287,60.5669,56.2996,62.6254,69.4992,76.8829,99.0,80.7153,89.1313,99.1142
W01,-12,0,1,1,66.0,51.7117,54.4085,62.1906,72.1724,76.684,82.47,88.2768,83.8249,95.821,66.0,58.7926,57.7351,59.2068,88.0,73.6075,99.0,89.03,90.9192,96.9195
W01,-11,0,1,1,50.1659,51.1108,60.7279,65.8057,77.1145,72.8037,82.4482,83.3906,91.1957,92.2642,47.3609,52.0718,58.2058,69.6642,88.0,74.5983,86.3728,89.0315,90.9637,115.5
W01,-10,0,1,1,52.1991,50.699,61.2413,60.9166,70.3198,71.4216,81.8776,85.7959,86.1789,95.2355,50.9175,56.1126,56.0717,67.8796,65.212,71.4265,78.5764,86.2573,84.6745,96.2861
W01,-9,0,1,1,49.2723,59.0012,58.6332,63.5555,64.0343,77.8695,80.698,84.6035,95.2927,99.3895,50.029,64.5656,61.2141,69.6536,68.5572,76.134,83.2285,85.9511,91.8693,91.1821
W01,-8,0,2,2,46.9126,54.9205,54.1873,64.7687,68.3296,78.7794,75.6843,80.4182,90.027,94.8296,49.6982,56.1086,63.727,69.2457,68.502,74.3852,86.1866,84.9142,86.7281,98.5828
W01,-7,0,1,1,47.7984,51.9547,62.7799,65.7645,68.0314,77.0784,81.3701,87.5037,84.6273,98.7903,49.4738,53.2644,62.0368,65.3715,69.1749,75.9365,80.3504,85.2436,89.3593,90.7918
W01,-6,0,1,1,53.9397,57.0097,59.0768,64.4626,63.7345,74.3483,74.6615,87.1172,92.1264,93.8823,48.5328,56.381,63.7178,63.5004,69.1403,77.6883,80.0053,84.2525,85.8019,94.8581
W01,-5,0,2,2,45.2418,53.6324,58.3676,64.3418,71.3803,69.8525,81.9528,77.6539,88.2035,99.6195,51.4211,56.3105,65.9769,64.6707,71.2902,70.3148,80.7707,86.5688,86.6068,96.9649
W01,-4,0,1,1,49.975,59.3639,60.2718,62.1996,67.73,72.8089,81.3989,93.9103,89.5807,98.1719,46.9603,56.9637,58.9909,66.031,66.5312,71.6156,79.4732,86.9596,91.6985,94.3034
W01,-3,0,1,1,52.4216,50.3744,55.6556,65.3871,71.1127,75.4072,79.4627,84.007,95.4801,97.2927,53.1769,55.3584,57.7833,68.3349,65.2032,74.2534,79.9508,85.2685,90.101,91.0875
W01,-2,0,2,2,48.8394,55.1707,61.0762,71.5749,70.4762,71.3172,80.2303,86.8594,90.9897,99.4856,47.3893,57.0526,64.7752,64.5599,71.5185,70.2583,81.5476,84.4879,90.2253,91.4738
W01,-1,0,1,1,54.9765,56.864,55.6868,63.2449,65.8864,72.3601,80.8602,87.348,96.1685,91.3703,48.2402,50.5544,62.8592,62.1164,68.5424,71.0951,82.0105,90.9758,88.5476,97.5774
W01,0,0,1,1,52.8618,58.0038,64.9134,62.7111,74.476,70.3436,79.4919,83.0488,91.4261,93.8415,50.1505,54.2581,60.3575,64.1255,68.7113,74.9436,82.7816,87.7297,90.0039,98.949
W01,1,0,1,1,48.7076,57.3712,61.0136,62.3964,68.6037,77.5348,76.7252,86.634,95.0782,102.487,49.6302,54.9035,60.6013,68.1145,70.8215,76.9979,78.681,84.0522,89.9893,93.1533
W01,2,0,2,2,52.5512,61.0098,60.0201,66.7652,64.1024,77.8586,82.0315,85.5603,90.3497,92.1268,50.32,59.304,57.6306,65.4055,73.1502,67.0826,82.9614,87.4656,92.7108,91.6073
W01,3,0,1,1,44.921,55.9626,59.2547,61.9209,72.2167,73.5566,80.4404,89.078,92.6727,92.7714,48.9559,56.6671,60.6221,67.6703,71.9911,73.4646,77.549,84.0301,95.5698,100.0301
